epoch,finished_at,seconds,train_loss,train_token_accuracy,train_sequence_accuracy,val_loss,val_token_accuracy,val_sequence_accuracy,learning_rate
69,2026-05-02T18:54:13,12.39,0.1848782578106127,0.9294442091865033,0.5388183116045482,0.13561967878557693,0.9478539808815039,0.604301948051948,0.00024642206826240803
70,2026-05-02T18:54:26,12.29,0.18201728987129553,0.9301575400530019,0.5409344223090247,0.13405719066080912,0.9481106049913389,0.6058673469387755,0.00023323302160755253
71,2026-05-02T18:54:39,12.58,0.18051149655096568,0.9308279577118678,0.5432462007841204,0.131904133552088,0.9484891255533457,0.6090561224489796,0.00022017843717829472
72,2026-05-02T18:54:52,12.54,0.17860251549114306,0.9315145690339913,0.5483045750023553,0.13190902364427415,0.9487136716494514,0.6099837662337663,0.00020728460517033668
73,2026-05-02T18:55:05,12.32,0.17680988847272808,0.9321177829903381,0.548884331359746,0.1299335741822104,0.949156348238917,0.6114332096474954,0.00019457749204539735
74,2026-05-02T18:55:17,12.27,0.1748629140419411,0.9327331421941281,0.5513048141518527,0.12815702356770467,0.9496246872393661,0.6154336734693877,0.0001820826882382143
75,2026-05-02T18:55:30,12.42,0.17354880647730112,0.9333282593188459,0.555036995702556,0.12733348773634287,0.9495733624173991,0.6138102968460112,0.0001698253566208141
76,2026-05-02T18:55:43,12.27,0.1712554318545769,0.9339120408792835,0.5579430244439774,0.12561262357835895,0.9502534163084622,0.6174628942486086,0.00015783018182783583
77,2026-05-02T18:55:56,12.41,0.16955288716341177,0.9341784266398716,0.5574429845857278,0.12435205166935615,0.950741002117149,0.6206516697588126,0.0001461213205449636
78,2026-05-02T18:56:09,12.53,0.1685202733328972,0.9346318492110852,0.5583705947575531,0.12443695651475932,0.9509206389940335,0.622564935064935,0.00013472235286057465
79,2026-05-02T18:56:22,12.42,0.1665186661433413,0.9355532686504444,0.5634579567936575,0.12286931584722008,0.9511387694873933,0.62291280148423,0.00012365623477858105
80,2026-05-02T18:56:35,12.58,0.1656059328036375,0.9356560984121304,0.5631898194783642,0.12150546480583252,0.9519214730223905,0.6266233766233766,0.00011294525198809188
81,2026-05-02T18:56:48,12.63,0.16440562223954083,0.9363362322689508,0.5667553210763177,0.12170303944292044,0.9517546673509977,0.6261595547309833,0.00010261097498300105
82,2026-05-02T18:57:01,12.42,0.1620070408550766,0.9371904480057909,0.5692917551399025,0.12074118232530306,0.9521460191184962,0.6265074211502782,9.267421562188455e-05
83,2026-05-02T18:57:14,12.38,0.16140028414954727,0.9373313328761322,0.5705962069440318,0.11960600032865171,0.952370565214602,0.6287685528756958,8.31549852156852e-05
84,2026-05-02T18:57:26,12.36,0.1605679994331575,0.9376487286759818,0.5729949488727363,0.11919373340434838,0.9525052928722654,0.6298701298701299,7.407245422759719e-05
85,2026-05-02T18:57:40,12.39,0.15939228298153588,0.9378778690110773,0.572067338700911,0.1185724392990748,0.9528004105985758,0.6306818181818182,6.544491366630314e-05
86,2026-05-02T18:57:53,12.53,0.15857945557725642,0.9384616505715149,0.5758647428418208,0.11751289432894053,0.9533136588182459,0.6356099257884972,5.7289738250317974e-05
87,2026-05-02T18:58:06,12.37,0.1584423689053944,0.938139396672688,0.5737268912739422,0.11706963407565603,0.9533200744209919,0.6347982374768089,4.962335141761707e-05
88,2026-05-02T18:58:18,12.36,0.1567733804757184,0.9386154903724624,0.5760893984303097,0.11678766504120336,0.9534804644896389,0.6360157699443414,4.24611922510188e-05
89,2026-05-02T18:58:31,12.47,0.15648471419684487,0.9388705405687701,0.5769155512395916,0.11657602466997054,0.9534548020786553,0.6356099257884972,3.581768438592546e-05
90,2026-05-02T18:58:44,12.46,0.15579504879034606,0.9391701233390362,0.5786983020385683,0.1161648730614936,0.9534419708731635,0.6356099257884972,2.970620696304206e-05
91,2026-05-02T18:58:57,12.43,0.1554427112614184,0.9394527027628818,0.5802056685677844,0.11607504670728146,0.9532110091743119,0.6332908163265306,2.413906768456677e-05
92,2026-05-02T18:59:10,12.27,0.15423467612817796,0.9396996561275607,0.5806259919268927,0.11571707886108885,0.9536601013665233,0.6357258812615956,1.9127478028116817e-05
93,2026-05-02T18:59:23,12.49,0.1539813308043692,0.9400154325610846,0.5824014957714021,0.11560487870124334,0.9537755822159492,0.6372333024118738,1.4681530668304867e-05
94,2026-05-02T18:59:36,12.44,0.1531154155010835,0.9401797982431495,0.5819449376399568,0.11544118219685538,0.953839738243408,0.6370593692022264,1.081017915143511e-05
95,2026-05-02T18:59:48,12.37,0.15335740501020304,0.9399749484029405,0.5809086231511208,0.11545160997587507,0.9537306729967281,0.6365375695732839,7.521219864252991e-06
96,2026-05-02T19:00:01,12.45,0.15334576679221845,0.9399053156509326,0.5809303640145229,0.11522636771443,0.9538204914351703,0.6363636363636364,4.821276333059437e-06
97,2026-05-02T19:00:14,12.38,0.15230034796344885,0.9404332290731314,0.5835827493495859,0.11526070352763945,0.9538654006543915,0.6372333024118738,2.715785884810802e-06
98,2026-05-02T19:00:27,12.37,0.15369766271716712,0.9396996561275607,0.5813144526012943,0.11518737128562616,0.953942387887342,0.6377551020408163,1.2089886970655425e-06
99,2026-05-02T19:00:40,12.57,0.15268571562049552,0.9403546898063319,0.5824739653160759,0.11520090689148309,0.953891063065375,0.6374652133580705,3.0391925883134785e-07
100,2026-05-02T19:00:53,12.5,0.1528396087843939,0.9400785878477893,0.5812854647834248,0.11519836274315588,0.9538589850516456,0.6371753246753247,2.4002595077430954e-09
